,Address,Latitude,Longitude,유형
3655,서울특별시 서초구 서초동 산150-127,37.47865728331941,127.00968839080883,보도와 차도가 구분된 도로의 차도
3656,서울특별시 서초구 서초동 산150-127,37.47865728331941,127.00968839080883,"횡단보도, 산책로 등"
3657,서울특별시 중랑구 중화동 320-153,37.59516122066986,127.07632654410827,"횡단보도, 산책로 등"
3658,서울특별시 송파구 방이동 183,37.512279132178534,127.12556240152236,"횡단보도, 산책로 등"
3659,서울특별시 서대문구 창천동 72-14,37.55633058789286,126.93449197815781,"횡단보도, 산책로 등"
3660,서울특별시 송파구 송파동 58-4,37.511363864454935,127.10879169544532,"횡단보도, 산책로 등"
3661,서울특별시 송파구 마천동 183-17,37.49603755533546,127.15425248514356,"버스정류장, 택시 승강장"
3662,서울특별시 서초구 서초동 1396,37.49600764463039,127.02772402051127,"점자블록, 엘리베이터 입구"
3663,서울특별시 서초구 서초동 1396,37.49600764463039,127.02772402051127,보도와 차도가 구분된 도로의 차도
3664,서울특별시 서초구 서초동 1398,37.4949312191296,127.02711430500793,"횡단보도, 산책로 등"
3665,서울특별시 서초구 서초동 1327,37.49561092590401,127.0271023702847,"점자블록, 엘리베이터 입구"
3666,서울특별시 서초구 서초동 1330,37.49395855636888,127.02788123946831,"횡단보도, 산책로 등"
3667,서울특별시 용산구 후암동 254-51,37.546179856263734,126.97908614369018,보도 중앙
3668,서울특별시 용산구 후암동 254-43,37.54685308879348,126.98036495964459,보도 중앙
3669,서울특별시 관악구 신림동 1467-10,37.484659268305165,126.92964508188507,보도와 차도가 구분된 도로의 차도
3670,서울특별시 송파구 문정동 119-4,37.4881489167325,127.12115736932374,"횡단보도, 산책로 등"
3671,서울특별시 관악구 봉천동 930-39,37.48251004851357,126.94058787503843,"점자블록, 엘리베이터 입구"
3672,서울특별시 용산구 이태원동 218-6,37.542677673755364,126.99370612464031,"횡단보도, 산책로 등"
3673,서울특별시 서초구 양재동 310-6,37.471092333493885,127.04154094799925,보도 중앙
3674,서울특별시 용산구 한남동 747-21,37.53927886074324,126.99552756360109,"횡단보도, 산책로 등"
3675,서울특별시 동작구 상도1동 752-2,37.50248681389219,126.94835462009824,"횡단보도, 산책로 등"
3676,서울특별시 관악구 봉천동 930-39,37.48251004851357,126.94058787503843,"횡단보도, 산책로 등"
3677,서울특별시 관악구 봉천동 981-3,37.48089198863147,126.94977642492833,"횡단보도, 산책로 등"
3678,서울특별시 동작구 상도동 475-1,37.49712926322967,126.95251062738993,보도와 차도가 구분된 도로의 차도
3679,서울특별시 용산구 한남동 743-28,37.53689273592467,126.9974921562878,"횡단보도, 산책로 등"
3680,서울특별시 영등포구 당산동1가 457,37.51977325707007,126.90042323840726,"점자블록, 엘리베이터 입구"
3681,서울특별시 마포구 서교동 464-31,37.55510633062191,126.91719818111281,보도와 차도가 구분된 도로의 차도
3682,서울특별시 영등포구 문래동6가 43-1,37.51889233482039,126.88350718691181,"횡단보도, 산책로 등"
3683,서울특별시 관악구 봉천동 1533-1,37.48057878746228,126.93944704944845,"횡단보도, 산책로 등"
3684,서울특별시 서초구 염곡동 300-4,37.46592432300149,127.0450087308013,보도 중앙
3685,서울특별시 동작구 상도동 527-2,37.50586274617687,126.94463361703765,보도와 차도가 구분된 도로의 차도
3686,서울특별시 중구 중림동 61-1,37.55917146460721,126.96848340170294,보도와 차도가 구분된 도로의 차도
3687,서울특별시 중구 중림동 200,37.55804353924337,126.96554084556641,"버스정류장, 택시 승강장"
3688,서울특별시 중구 묵정동 26-8,37.56149442306406,127.00104830357375,"횡단보도, 산책로 등"
3689,서울특별시 중구 중림동 728-1,37.55919533475132,126.96331034659224,"횡단보도, 산책로 등"
3690,서울특별시 중구 소공동 21-5,37.563816790030536,126.98131799688173,오신고
3691,서울특별시 관악구 봉천동 104-7,37.48035960101146,126.95964690494334,"횡단보도, 산책로 등"
3692,서울특별시 관악구 남현동 1128,37.47615723709279,126.97995506527494,"횡단보도, 산책로 등"
3693,서울특별시 서초구 양재동 310-17,37.47196450331229,127.03898053484093,"횡단보도, 산책로 등"
3694,서울특별시 동작구 노량진동 224-6,37.510394549985804,126.94463511528085,"횡단보도, 산책로 등"
3695,서울특별시 관악구 봉천동 100-358,37.48145086431914,126.96130663666136,"횡단보도, 산책로 등"
3696,서울특별시 중구 오장동 206-30,37.56381485785555,127.00175920144724,보도 중앙
3697,서울특별시 중구 소공동 87-3,37.5642084305184,126.97927180178712,보도 중앙
3698,서울특별시 중구 광희동1가 263-5,37.56470003346128,127.00448109893871,"횡단보도, 산책로 등"
3699,서울특별시 중구 광희동1가 263-2,37.56463282108671,127.00452268356338,보도 중앙
3700,서울특별시 관악구 봉천동 979-2,37.48092279733004,126.95259553211233,보도 중앙
3701,서울특별시 관악구 봉천동 976-1,37.48213656066141,126.9530461766737,보도와 차도가 구분된 도로의 차도
3702,서울특별시 관악구 봉천동 1629-2,37.476940873055526,126.96127349156741,보도와 차도가 구분된 도로의 차도
3703,서울특별시 마포구 서교동 461-6,37.55515132614865,126.91700085523809,보도와 차도가 구분된 도로의 차도
3704,서울특별시 중구 을지로6가 17-2,37.56864214468053,127.0077467435386,"건물, 상가 보행자 진출입"
3705,서울특별시 중구 황학동 162-6,37.57003475380577,127.01951156023631,보도와 차도가 구분된 도로의 차도
3706,서울특별시 강동구 상일동 490,37.55283233019541,127.17502229810438,보도 중앙
3707,서울특별시 강동구 둔촌동 172-1,37.52433080471971,127.13626335455358,보도와 차도가 구분된 도로의 차도
3708,서울특별시 영등포구 신길동 376,37.504213194846145,126.89954786041127,"횡단보도, 산책로 등"
3709,서울특별시 영등포구 대림동 952-6,37.49205307791222,126.90870537440323,"횡단보도, 산책로 등"
3710,서울특별시 강동구 성내동 526-6,37.52982461952327,127.12922321730468,"횡단보도, 산책로 등"
3711,서울특별시 강동구 천호동 463-2,37.54223737525261,127.1213154926164,보도 중앙
3712,서울특별시 영등포구 신길동 4934-12,37.50727505350025,126.91312646309161,보도와 차도가 구분된 도로의 차도
3713,서울특별시 영등포구 신길동 897-3,37.506499821861496,126.92141514963393,보도와 차도가 구분된 도로의 차도
3714,서울특별시 강동구 길동 375-5,37.53934553579808,127.13780611243993,"버스정류장, 택시 승강장"
3715,서울특별시 영등포구 신길동 1196-1,37.50983759118148,126.92340894720422,"횡단보도, 산책로 등"
3716,서울특별시 영등포구 신길동 9-52,37.51540672579607,126.92277379431644,보도와 차도가 구분된 도로의 차도
3717,서울특별시 강동구 둔촌동 170-1,37.52684716592999,127.13894942117739,보도와 차도가 구분된 도로의 차도
3718,서울특별시 서초구 양재동 275-1,37.47727597537815,127.04452397640516,보도와 차도가 구분된 도로의 차도
3719,서울특별시 동작구 상도동 170-13,37.50482481502384,126.94136999433147,"횡단보도, 산책로 등"
3720,서울특별시 동작구 상도동 170-6,37.50462764061571,126.94136365732581,보도와 차도가 구분된 도로의 차도
3721,서울특별시 동작구 상도동 170-27,37.50493604997244,126.94129684045834,"횡단보도, 산책로 등"
3722,서울특별시 동작구 상도동 157-50,37.50261994214029,126.9451099765316,"점자블록, 엘리베이터 입구"
3723,서울특별시 송파구 장지동 883,37.479599988703164,127.14244604729649,"버스정류장, 택시 승강장"
3724,서울특별시 동작구 상도동 521-17,37.50174293923757,126.94523983477703,보도와 차도가 구분된 도로의 차도
3725,서울특별시 관악구 남현동 1128,37.47615723709279,126.97995506527494,"횡단보도, 산책로 등"
3726,서울특별시 송파구 문정동 647-3,37.48413047663417,127.1175584971514,"횡단보도, 산책로 등"
3727,서울특별시 송파구 장지동 917-4,37.47992493695236,127.14439616842083,오신고
3728,서울특별시 동작구 상도동 535,37.50387351551791,126.94277875384165,"횡단보도, 산책로 등"
3729,서울특별시 송파구 장지동 917-4,37.47992493695236,127.14439616842083,보도와 차도가 구분된 도로의 차도
3730,서울특별시 송파구 장지동 917-4,37.47992493695236,127.14439616842083,보도와 차도가 구분된 도로의 차도
3731,서울특별시 용산구 이촌동 173-3,37.52783187005814,126.95289240503566,"횡단보도, 산책로 등"
3732,서울특별시 강동구 성내동 25-1,37.53545308565858,127.1279168726683,보도 중앙
3733,서울특별시 용산구 청파동2가 53-25,37.54520823257168,126.96510301931434,보도와 차도가 구분된 도로의 차도
3734,서울특별시 송파구 문정동 641-2,37.485371787950484,127.11628090214145,보도와 차도가 구분된 도로의 차도
3735,서울특별시 송파구 문정동 641-1,37.484637312189236,127.12020219509333,"횡단보도, 산책로 등"
3736,서울특별시 성동구 행당동 4-10,37.56025622616275,127.03937984498339,보도와 차도가 구분된 도로의 차도
3737,서울특별시 동작구 상도동 26-20,37.50431934758803,126.93809403060375,보도와 차도가 구분된 도로의 차도
3738,서울특별시 송파구 문정동 641-1,37.484637312189236,127.12020219509333,보도와 차도가 구분된 도로의 차도
3739,서울특별시 동작구 노량진동 329,37.50781491930735,126.94705389801453,"버스정류장, 택시 승강장"
3740,서울특별시 용산구 후암동 255-35,37.54631932595346,126.97855047322338,자전거 도로
3741,서울특별시 용산구 후암동 194-23,37.54635153822619,126.98054426039761,보도와 차도가 구분된 도로의 차도
3742,서울특별시 송파구 가락동 62,37.49825360710015,127.11865568754418,보도와 차도가 구분된 도로의 차도
3743,서울특별시 동작구 신대방동 722,37.493086996058175,126.91975687342007,보도와 차도가 구분된 도로의 차도
3744,서울특별시 용산구 보광동 224-4,37.52675536626595,127.0004027872813,보도와 차도가 구분된 도로의 차도
3745,서울특별시 송파구 가락동 99-10,37.49408616460204,127.11974537917662,보도 중앙
3746,서울특별시 송파구 가락동 10-15,37.49835775013637,127.12570434843565,보도 중앙
3747,서울특별시 송파구 가락동 10-15,37.49835775013637,127.12570434843565,보도와 차도가 구분된 도로의 차도
3748,서울특별시 강동구 길동 375-5,37.53934553579808,127.13780611243993,"횡단보도, 산책로 등"
3749,서울특별시 마포구 서교동 427,37.55277953115112,126.91825744484649,기타
3750,서울특별시 서초구 양재동 105-1,37.47588954231021,127.03537273931525,보도 중앙
3751,서울특별시 서초구 양재동 105-1,37.47588954231021,127.03537273931525,보도 중앙
3752,서울특별시 마포구 서교동 427,37.55277953115112,126.91825744484649,보도 중앙
3753,서울특별시 마포구 서교동 427,37.55277953115112,126.91825744484649,"횡단보도, 산책로 등"
3754,서울특별시 마포구 서교동 427,37.55277953115112,126.91825744484649,보도 중앙
3755,서울특별시 관악구 신림동 538-2,37.48208309584147,126.91421580001236,보도 중앙
3756,서울특별시 마포구 신수동 91-568,37.549852816237035,126.93666406911201,보도 중앙
3757,서울특별시 서초구 양재동 126-15,37.47380838211059,127.0351795287348,보도 중앙
3758,서울특별시 용산구 이태원동 119-23,37.53455112020224,126.99472873491901,기타
3759,서울특별시 성동구 행당동 4-10,37.56025622616275,127.03937984498339,기타
3760,서울특별시 서초구 양재동 99-3,37.477974825892645,127.041524351885,기타
3761,서울특별시 서초구 양재동 98-3,37.476244165105285,127.03985760306222,"횡단보도, 산책로 등"
3762,서울특별시 용산구 한강로3가 6-4,37.532614682329935,126.96411243183294,기타
3763,서울특별시 용산구 이태원동 258-462,37.54104316941641,126.99656100997639,보도와 차도가 구분된 도로의 차도
3764,서울특별시 강남구 삼성동 172,37.514810290168015,127.06334184833011,"횡단보도, 산책로 등"
3765,서울특별시 강남구 삼성동 172,37.514810290168015,127.06334184833011,보도 중앙
3766,서울특별시 강남구 삼성동 111-34,37.51560075156939,127.06371024358042,기타
3767,서울특별시 마포구 신수동 91-568,37.549852816237035,126.93666406911201,"횡단보도, 산책로 등"
3768,서울특별시 강남구 삼성동 111-29,37.51689033179833,127.06565961066931,기타
3769,서울특별시 용산구 원효로1가 22-41,37.53881738889892,126.96437924345388,기타
3770,서울특별시 송파구 방이동 165-4,37.5137149573088,127.12216052250665,보도 중앙
3771,서울특별시 강남구 삼성동 99,37.51743785106928,127.06486490750765,기타
3772,서울특별시 영등포구 도림동 187-1,37.510998296615206,126.89846786013939,보도 중앙
3773,서울특별시 마포구 공덕동 182-43,37.54926823198229,126.9516681718425,보도 중앙
3774,서울특별시 용산구 효창동 246-1,37.53947243741571,126.96103496241204,보도 중앙
3775,서울특별시 용산구 청파동3가 50-3,37.5438179755196,126.9706476285032,보도와 차도가 구분된 도로의 차도
3776,서울특별시 동작구 상도동 산65-167,37.495871329177994,126.94120732520273,"버스정류장, 택시 승강장"
3777,서울특별시 종로구 통의동 7-2,37.57787655058546,126.97396868532667,보도 중앙
3778,서울특별시 동작구 상도동 210-486,37.49567294315875,126.94116199394489,"횡단보도, 산책로 등"
3779,서울특별시 용산구 청암동 176,37.53507092422946,126.94855472471572,보도 중앙
3780,서울특별시 관악구 봉천동 851-3,37.482978651793445,126.95429900453955,보도 중앙
3781,서울특별시 강동구 길동 375-5,37.53934553579808,127.13780611243993,보도 중앙
3782,서울특별시 관악구 봉천동 851-3,37.482978651793445,126.95429900453955,"횡단보도, 산책로 등"
3783,서울특별시 관악구 봉천동 973-2,37.481916886756366,126.95412209371761,보도 중앙
3784,서울특별시 마포구 공덕동 175-193,37.54923722476056,126.9519209283136,보도 중앙
3785,서울특별시 관악구 봉천동 1667-7,37.48195402702552,126.95427255994437,보도 중앙
3786,서울특별시 마포구 공덕동 175-193,37.54923722476056,126.9519209283136,보도 중앙
3787,서울특별시 서초구 양재동 116-5,37.47406262890628,127.03538079226453,"횡단보도, 산책로 등"
3788,서울특별시 서초구 양재동 116-5,37.47406262890628,127.03538079226453,보도 중앙
3789,서울특별시 서초구 양재동 105-4,37.47859191037735,127.03843105954924,"횡단보도, 산책로 등"
3790,서울특별시 종로구 세종로 1-1,37.5806914357943,126.9768815605172,"횡단보도, 산책로 등"
3791,서울특별시 서초구 양재동 105-1,37.47588954231021,127.03537273931525,보도와 차도가 구분된 도로의 차도
3792,서울특별시 서대문구 창천동 72-34,37.556777555646036,126.93304881971949,보도와 차도가 구분된 도로의 차도
3793,서울특별시 서초구 양재동 20-41,37.478356631653654,127.03939103105992,보도와 차도가 구분된 도로의 차도
3794,서울특별시 마포구 공덕동 371,37.546696501941014,126.95144514149278,"점자블록, 엘리베이터 입구"
3795,서울특별시 서초구 양재동 81,37.47809566148942,127.03961581998985,보도와 차도가 구분된 도로의 차도
3796,서울특별시 영등포구 신길동 1192,37.50522989386627,126.92174810687317,"횡단보도, 산책로 등"
3797,서울특별시 서초구 양재동 315-1,37.47162855532464,127.03915050144828,"횡단보도, 산책로 등"
3798,서울특별시 서초구 양재동 241-12,37.471369705171966,127.03884126774064,"횡단보도, 산책로 등"
3799,서울특별시 서초구 양재동 238,37.46956718019968,127.03904574247713,"횡단보도, 산책로 등"
3800,서울특별시 동작구 신대방동 355-26,37.49881898990219,126.92858169993667,"횡단보도, 산책로 등"
3801,서울특별시 동작구 신대방동 355-26,37.49881898990219,126.92858169993667,보도와 차도가 구분된 도로의 차도
3802,서울특별시 서초구 양재동 238,37.46956718019968,127.03904574247713,"횡단보도, 산책로 등"
3803,서울특별시 강동구 상일동 519-4,37.555026805708465,127.1657995006982,"버스정류장, 택시 승강장"
3804,서울특별시 서초구 양재동 238,37.46956718019968,127.03904574247713,"버스정류장, 택시 승강장"
3805,서울특별시 동작구 신대방동 355-26,37.49881898990219,126.92858169993667,보도와 차도가 구분된 도로의 차도
3806,서울특별시 서초구 서초동 1609-9,37.48999279692655,127.02319553514766,보도와 차도가 구분된 도로의 차도
3807,서울특별시 서초구 서초동 1739-2,37.49176371944664,127.02064404895671,보도와 차도가 구분된 도로의 차도
3808,서울특별시 강동구 성내동 450-28,37.52313839500012,127.13257188614307,보도와 차도가 구분된 도로의 차도
3809,서울특별시 관악구 봉천동 1693-44,37.478689924084804,126.9571986363544,"횡단보도, 산책로 등"
3810,서울특별시 동대문구 장안동 477-11,37.566611090735584,127.07175147963972,보도와 차도가 구분된 도로의 차도
3811,서울특별시 영등포구 여의도동 2-11,37.5256949804817,126.92423598371877,"횡단보도, 산책로 등"
3812,서울특별시 강남구 논현동 279-23,37.518406554105724,127.03520149103429,보도와 차도가 구분된 도로의 차도
3813,서울특별시 강남구 논현동 279-23,37.518406554105724,127.03520149103429,"횡단보도, 산책로 등"
3814,서울특별시 서대문구 창천동 72-34,37.556777555646036,126.93304881971949,보도와 차도가 구분된 도로의 차도
3815,서울특별시 강남구 논현동 70-10,37.518987668948725,127.03452970915508,보도와 차도가 구분된 도로의 차도
3816,서울특별시 동대문구 전농동 646-17,37.5738573624447,127.04609109320492,"횡단보도, 산책로 등"
3817,서울특별시 성북구 길음동 875-1,37.6072457137225,127.02163365237968,보도와 차도가 구분된 도로의 차도
3818,서울특별시 성북구 길음동 918-19,37.60564315908725,127.02543029372947,보도와 차도가 구분된 도로의 차도
3819,서울특별시 서초구 서초동 1737-18,37.49427677266165,127.01340392352402,"버스정류장, 택시 승강장"
3820,서울특별시 중구 신당동 432-2405,37.55344045980853,127.00450828289851,"횡단보도, 산책로 등"
3821,서울특별시 강서구 내발산동 724-15,37.5572984851212,126.83774099535104,"버스정류장, 택시 승강장"
3822,서울특별시 강서구 내발산동 727-3,37.55739298565224,126.83793114084102,"횡단보도, 산책로 등"
3823,서울특별시 중구 신당동 832,37.55606036844533,127.00706608572034,보도와 차도가 구분된 도로의 차도
3824,서울특별시 중구 을지로6가 17-415,37.568477914889016,127.00690266903845,"횡단보도, 산책로 등"
3825,서울특별시 성동구 행당동 19-72,37.55849815187318,127.04066462809942,보도와 차도가 구분된 도로의 차도
3826,서울특별시 중구 신당동 193-37,37.56801472770242,127.01411969996414,"횡단보도, 산책로 등"
3827,서울특별시 종로구 적선동 8-5,37.576252864290495,126.97299353771722,"횡단보도, 산책로 등"
3828,서울특별시 강서구 가양동 1461,37.57112530241902,126.8470082911409,"버스정류장, 택시 승강장"
3829,서울특별시 중구 서소문동 122-4,37.561757823387126,126.97446273570839,"횡단보도, 산책로 등"
3830,서울특별시 동대문구 답십리동 446,37.57304212573449,127.05494314314052,"횡단보도, 산책로 등"
3831,서울특별시 서초구 서초동 1413,37.503820641624756,127.02258945743402,"버스정류장, 택시 승강장"
3832,서울특별시 서초구 서초동 1308-18,37.50036087417858,127.02466779680458,"횡단보도, 산책로 등"
3833,서울특별시 서초구 서초동 1317-24,37.497746499147475,127.02596744830058,보도와 차도가 구분된 도로의 차도
3834,서울특별시 영등포구 당산동5가 14-4,37.53363514693386,126.90188959614152,"버스정류장, 택시 승강장"
3835,서울특별시 서초구 서초동 1304,37.502362527324294,127.02487722796914,"버스정류장, 택시 승강장"
3836,서울특별시 성동구 행당동 19-72,37.55849815187318,127.04066462809942,"버스정류장, 택시 승강장"
3837,서울특별시 영등포구 당산동1가 306-1,37.523308733793925,126.89801827509531,"버스정류장, 택시 승강장"
3838,서울특별시 송파구 문정동 634,37.47776996420287,127.12498519775194,"버스정류장, 택시 승강장"
3839,서울특별시 송파구 문정동 635,37.47673295756823,127.12549104345949,"횡단보도, 산책로 등"
3840,서울특별시 중구 신당동 160,37.56369089136295,127.02182800597349,"횡단보도, 산책로 등"
3841,서울특별시 송파구 장지동 905,37.476516275511514,127.13528189064863,지하철역 진출입로 및 주변
3842,서울특별시 송파구 장지동 905,37.476516275511514,127.13528189064863,지하철역 진출입로 및 주변
3843,서울특별시 영등포구 대림동 994-28,37.485495080807944,126.90293874317572,지하철역 진출입로 및 주변
3844,서울특별시 강동구 성내동 532-18,37.52965301856806,127.12747528456032,"횡단보도, 산책로 등"
3845,서울특별시 강동구 성내동 532-18,37.52965301856806,127.12747528456032,보도와 차도가 구분된 도로의 차도
3846,서울특별시 중구 흥인동 162-1,37.56754888535274,127.01605670518353,"횡단보도, 산책로 등"
3847,서울특별시 강동구 천호동 287,37.549778921833976,127.12767028392764,기타
3848,서울특별시 영등포구 여의도동 52,37.518798437949876,126.93515292119015,보도와 차도가 구분된 도로의 차도
3849,서울특별시 관악구 봉천동 976-3,37.48228513565442,126.95146274529617,보도와 차도가 구분된 도로의 차도
3850,서울특별시 중구 신당동 217-120,37.56948112567228,127.01221984534808,"버스정류장, 택시 승강장"
3851,서울특별시 관악구 봉천동 978-2,37.48214287828904,126.9513869379555,자전거 도로
3852,서울특별시 관악구 봉천동 973-2,37.481916886756366,126.95412209371761,자전거 도로
3853,서울특별시 영등포구 신길동 4934-1,37.50722570878163,126.91457351144278,"버스정류장, 택시 승강장"
3854,서울특별시 강남구 논현동 80-29,37.516551882078105,127.03042133025937,자전거 도로
3855,서울특별시 강남구 논현동 80-29,37.516551882078105,127.03042133025937,"횡단보도, 산책로 등"
3856,서울특별시 강남구 논현동 80-29,37.516551882078105,127.03042133025937,보도와 차도가 구분된 도로의 차도
3857,서울특별시 강남구 논현동 80-28,37.516590728102344,127.03055165225908,보도와 차도가 구분된 도로의 차도
3858,서울특별시 강남구 논현동 80-29,37.516551882078105,127.03042133025937,"횡단보도, 산책로 등"
3859,서울특별시 서대문구 창천동 72-34,37.556777555646036,126.93304881971949,보도와 차도가 구분된 도로의 차도
3860,서울특별시 강남구 논현동 80-28,37.516590728102344,127.03055165225908,자전거 도로
3861,서울특별시 강남구 논현동 80-28,37.516590728102344,127.03055165225908,자전거 도로
3862,서울특별시 영등포구 신길동 4932,37.506029421907755,126.91494784273638,오신고
3863,서울특별시 성북구 동소문동3가 66-3,37.590512897312976,127.01156583691088,보도와 차도가 구분된 도로의 차도
3864,서울특별시 영등포구 신길동 117-4,37.50989399916378,126.91738791912306,"버스정류장, 택시 승강장"
3865,서울특별시 송파구 신천동 16,37.51598904939718,127.10782990158174,보도와 차도가 구분된 도로의 차도
3866,서울특별시 강남구 역삼동 706-13,37.50190961686033,127.0435503048341,"건물, 상가 보행자 진출입"
3867,서울특별시 강남구 대치동 1011-19,37.50336989677588,127.05102385252279,자전거 도로
3868,서울특별시 중구 장충동2가 200-89,37.558055481872756,127.00784758627263,"횡단보도, 산책로 등"
3869,서울특별시 중구 을지로7가 114-1,37.56561771585049,127.00824999600135,보도와 차도가 구분된 도로의 차도
3870,서울특별시 성동구 행당동 19-72,37.55849815187318,127.04066462809942,"횡단보도, 산책로 등"
3871,서울특별시 마포구 동교동 192-44,37.55795735243552,126.92435842903984,보도와 차도가 구분된 도로의 차도
3872,서울특별시 마포구 동교동 192-44,37.55795735243552,126.92435842903984,보도와 차도가 구분된 도로의 차도
3873,서울특별시 강남구 대치동 1011-12,37.50469575146339,127.05501495120265,"횡단보도, 산책로 등"
3874,서울특별시 강서구 등촌동 709,37.56381965026424,126.8399511622798,보도와 차도가 구분된 도로의 차도
3875,서울특별시 강남구 대치동 1011-12,37.50469575146339,127.05501495120265,"버스정류장, 택시 승강장"
3876,서울특별시 강서구 등촌동 679,37.562620735521094,126.84040194500949,보도와 차도가 구분된 도로의 차도
3877,서울특별시 용산구 한강로1가 258-1,37.53515748774106,126.97284340438722,기타
3878,서울특별시 종로구 화동 117-2,37.579443853420855,126.98344281958067,기타
3879,서울특별시 종로구 화동 122-1,37.57935626112944,126.98370614692419,오신고
3880,서울특별시 영등포구 여의도동 2-2,37.52549943268566,126.92735504696998,기타
3881,서울특별시 강동구 길동 388-4,37.53783579312192,127.13903384824027,기타
3882,서울특별시 종로구 화동 117-2,37.579443853420855,126.98344281958067,"횡단보도, 산책로 등"
3883,서울특별시 영등포구 당산동6가 1-1,37.532426035824486,126.90504644433432,보도와 차도가 구분된 도로의 차도
3884,서울특별시 영등포구 당산동5가 11-36,37.532989885638585,126.9035785867942,보도와 차도가 구분된 도로의 차도
3885,서울특별시 노원구 상계동 449-54,37.66376365338279,127.06703886925729,보도와 차도가 구분된 도로의 차도
3886,서울특별시 용산구 한남동 743-28,37.53689273592467,126.9974921562878,지하철역 진출입로 및 주변
3887,서울특별시 용산구 한남동 743-28,37.53689273592467,126.9974921562878,"점자블록, 엘리베이터 입구"
3888,서울특별시 강남구 대치동 942-9,37.50633849990969,127.0578727273596,턱을 낮춘 진출입로
3889,서울특별시 강남구 대치동 1012-111,37.50605623815822,127.05923163163997,오신고
3890,서울특별시 강남구 대치동 1012-111,37.50605623815822,127.05923163163997,자전거 도로
3891,서울특별시 성동구 행당동 19-72,37.55849815187318,127.04066462809942,보도와 차도가 구분된 도로의 차도
3892,서울특별시 노원구 상계동 1022-4,37.67273352312929,127.05662555471397,보도 중앙
3893,서울특별시 강남구 대치동 1012-111,37.50605623815822,127.05923163163997,기타
3894,서울특별시 관악구 봉천동 196-226,37.4753393647066,126.96211189291657,기타
3895,서울특별시 마포구 합정동 407,37.5501658645881,126.90829906197516,기타
3896,서울특별시 강서구 가양동 1487,37.5609366710642,126.86290353650314,기타
3897,서울특별시 강서구 가양동 1487,37.5609366710642,126.86290353650314,기타
3898,서울특별시 영등포구 양평동5가 78-1,37.54019619366528,126.89386031058957,"버스정류장, 택시 승강장"
3899,서울특별시 강서구 가양동 1484-5,37.560511112508664,126.86220613759323,기타
3900,서울특별시 마포구 망원동 378-2,37.55558258067312,126.9101387126526,기타
3901,서울특별시 강서구 염창동 263-8,37.549085326339195,126.87581090806869,보도와 차도가 구분된 도로의 차도
3902,서울특별시 강동구 암사동 512-17,37.54998144802471,127.12718595943214,보도와 차도가 구분된 도로의 차도
3903,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,보도와 차도가 구분된 도로의 차도
3904,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,보도 중앙
3905,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,자전거 도로
3906,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,보도와 차도가 구분된 도로의 차도
3907,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,"횡단보도, 산책로 등"
3908,서울특별시 강서구 염창동 300-1,37.55726602125776,126.86708044981128,"횡단보도, 산책로 등"
3909,서울특별시 성북구 장위동 45-4,37.61191768171037,127.05741982554977,"버스정류장, 택시 승강장"
3910,서울특별시 강서구 염창동 268,37.55273691121917,126.86914601499772,보도와 차도가 구분된 도로의 차도
3911,서울특별시 용산구 이촌동 302-31,37.52012404062607,126.96866128788474,보도와 차도가 구분된 도로의 차도
3912,서울특별시 영등포구 양평동4가 11-1,37.53359255291605,126.89405713484786,기타
3913,서울특별시 송파구 문정동 150-14,37.48876454804384,127.11807090172547,보도와 차도가 구분된 도로의 차도
3914,서울특별시 영등포구 당산동4가 88,37.53106091498904,126.89638376048565,자전거 도로
3915,서울특별시 강동구 상일동 505,37.55086046602028,127.17745859078661,보도와 차도가 구분된 도로의 차도
3916,서울특별시 마포구 망원동 377-3,37.555922420324286,126.90983665854844,보도와 차도가 구분된 도로의 차도
3917,서울특별시 용산구 효창동 3-17,37.54554319415877,126.95847313324168,보도와 차도가 구분된 도로의 차도
3918,서울특별시 강동구 상일동 505,37.55086046602028,127.17745859078661,보도와 차도가 구분된 도로의 차도
3919,서울특별시 서초구 방배동 424-28,37.483779085184366,126.98437231393329,보도와 차도가 구분된 도로의 차도
3920,서울특별시 서초구 방배동 424-28,37.483779085184366,126.98437231393329,"점자블록, 엘리베이터 입구"
3921,서울특별시 용산구 효창동 255-2,37.54536534344645,126.95837336041032,보도와 차도가 구분된 도로의 차도
3922,서울특별시 용산구 효창동 255-2,37.54536534344645,126.95837336041032,보도와 차도가 구분된 도로의 차도
3923,서울특별시 용산구 효창동 255-2,37.54536534344645,126.95837336041032,보도 중앙
3924,서울특별시 동작구 상도동 511,37.49640189287276,126.95658825520701,지하철역 진출입로 및 주변
3925,서울특별시 강서구 가양동 448-22,37.56066327651773,126.8581266493679,보도와 차도가 구분된 도로의 차도
3926,서울특별시 강남구 역삼동 662-10,37.50611461517267,127.04054446364496,보도와 차도가 구분된 도로의 차도
3927,서울특별시 영등포구 여의도동 17-12,37.527797317749744,126.91623220429207,보도와 차도가 구분된 도로의 차도
